time (sec),X vibration (m/s^2),Y vibration (m/s^2),Z vibration (m/s^2)
113.134,0.00387586,-0.0105145,-0.0116615
113.144,0.00567237,-0.0154514,-0.00732002
113.154,0.00477543,0.0170209,-0.0103107
113.164,0.00372887,-0.00258037,0.0164762
113.174,-0.00988717,-0.0158968,-0.00387235
113.184,-0.0140761,-0.00661812,0.00959692
113.194,0.00462941,0.000116799,-0.0029706
113.204,-0.0033004,-0.00886009,0.0160352
113.214,0.000890358,-0.000928005,-0.0170326
113.224,-0.0145213,-0.007361,0.0187325
113.234,-0.0145203,-0.00735959,0.0187344
113.244,-0.00180025,0.00670769,-0.0164284
113.254,0.00358763,-0.00391503,-0.0237587
113.264,-0.00793342,-0.00885153,-0.0218116
113.274,-0.00763317,-0.0092989,0.0233805
113.284,0.00224383,-0.0121404,0.0236816
113.294,-0.0031421,0.0168907,0.00452993
113.304,0.00897946,0.00477173,-0.0222532
113.314,0.0133199,0.0107589,-0.000404498
113.324,0.00479164,0.020038,0.00184182
113.334,0.00284738,0.00986443,0.018154
113.344,0.0109288,0.0118114,0.00648407
113.354,0.00629105,-0.000307357,0.0100771
113.364,0.00120443,0.0100194,-0.020896
113.374,-0.00178728,-0.00314685,-0.0394492
113.384,-0.00148698,-0.0199043,-0.00218796
113.394,-0.00477795,0.00284231,-0.00113881
113.404,0.00465019,-0.00673255,0.0226551
113.414,0.012582,-0.0113694,-0.0294168
113.424,-0.000884292,-0.00897327,-0.00816667
113.434,0.0116862,-0.00268659,0.0085943
113.444,-0.00432385,0.00225338,0.00320904
113.454,0.00181229,-0.00732138,0.0106925
113.464,0.00570389,-0.00507483,0.000668525
113.474,-0.0146456,-0.0146496,-0.000377287
113.484,-0.00312258,-0.00507077,-0.0163868
113.494,0.000320102,-0.0266164,-0.0089033
113.504,-0.00117522,-0.00850829,-0.00336512
113.514,0.00301565,-0.00910475,0.0051658
113.524,0.00421379,2.51828e-05,-0.0174277
113.534,-0.000274267,0.0109508,-0.0190721
113.544,0.00541297,0.00915726,0.0271672
113.554,-0.00146928,0.0058674,0.0123548
113.564,0.00496614,0.00452283,-0.0118847
113.574,-0.00416066,0.0118572,-0.00679544
113.584,0.00257403,0.00572427,0.00697274
113.594,-0.0117901,0.0058761,-0.00604404
113.604,-0.00296046,0.0124623,-0.00290006
113.614,0.00138003,0.0235376,0.00278774
113.624,0.00452343,-0.008632,-0.00948086
113.634,0.00721792,0.00663317,0.0158093
113.644,0.0129051,0.0129202,-0.0223464
113.654,0.00377832,0.00499168,-0.00334093
113.664,0.00557498,-0.00697698,0.0120733
113.674,0.0109629,0.00155459,0.00608941
113.684,0.0103654,-0.00353077,0.00908376
113.694,0.0165015,-0.00517447,-0.0106667
113.704,0.00872139,0.00485349,-0.000190467
113.714,0.00393402,-0.0144473,-0.0126087
113.724,-0.00878409,-0.0075617,-0.00736976
113.734,-0.0138707,-7.75303e-05,0.00116116
113.744,-0.0138697,-7.51837e-05,0.0011628
113.754,-0.0176097,0.00905501,0.000116993
113.764,-0.0119225,0.00292227,-0.000629537
113.774,-0.00204549,-0.0109916,-0.00197461
113.784,-0.00802997,0.00786503,0.0156842
113.794,-0.0134159,0.00906452,0.00745584
113.804,0.00813274,0.00592455,0.000873508
113.814,0.0159148,0.0161023,-0.0257601
113.824,0.00110176,-0.00738828,0.0233224
113.834,0.0109787,0.0054829,0.0109042
113.844,0.00469497,-0.000649765,-0.0131855
113.854,0.00304993,-0.0184541,-0.0241073
113.864,0.0112809,-0.0236889,0.0104605
113.874,0.0069424,-0.00423368,0.0189915
113.884,-0.00383048,0.00579445,0.0043289
113.894,0.00589686,0.00295384,0.0131592
113.904,0.00529926,0.00340524,-0.00329903
113.914,0.00889149,-0.00392445,-0.0249946
113.924,-0.000833935,0.0111914,0.00298929
113.934,0.00275829,-0.0100545,0.0046371
113.944,-0.00277731,-0.0152893,-0.00538673
113.954,-0.00172891,-0.018878,-0.00658199
113.964,-0.00262578,-0.00106871,-0.0204963
113.974,-0.00352265,0.000879129,-0.00672792
113.984,-0.00576626,-0.00510377,-0.0016384
113.994,-0.0139953,-0.00315591,-0.00866943
114.004,-0.000975991,0.00567523,0.00135812
114.014,-0.00396778,-0.0163188,0.0181193
114.024,-0.00291937,0.00523153,0.00629998
114.034,0.00336632,-0.00823315,-0.00731501
114.044,-0.00261819,0.0116711,0.0227639
114.054,0.00157258,-0.00284098,-0.00102634
114.064,-0.00366374,0.00359604,0.0130415
114.074,0.00576432,0.0110805,-0.0293037
114.084,0.00112655,0.0247001,0.0164872
114.094,0.00471879,0.00465148,0.00631391
114.104,0.00112847,0.000613973,0.019484
114.114,0.00636672,0.0247082,0.029811
114.124,-0.00590251,-0.00327119,-0.00595009
114.134,-0.00919354,0.0024177,-0.00953927
114.144,0.00472365,0.00496424,-0.00429987
114.154,0.00188153,0.00436842,0.023385
114.164,0.000984703,-0.0126874,0.00273734
114.174,-0.00739395,-0.0180716,-0.0277864
114.184,0.0162496,-0.0288427,-0.00773288
114.194,0.00472861,-0.00265354,0.0232441
114.204,0.00876981,0.00647706,-0.021495
114.214,-0.00050665,-0.00504219,-0.0110182
114.224,0.00847257,-0.0107256,0.00379803
114.234,0.0044334,0.00498902,0.02041
114.244,-0.00229922,-0.0246362,-0.00906617
114.254,-0.00229818,-0.0246335,-0.00906387
114.264,-0.00110004,0.013826,-0.0268683
114.274,0.00533538,0.000511109,-0.0217783
114.284,0.00533644,0.000513921,-0.021776
114.294,-0.0178562,-0.00786291,0.00710622
114.304,-0.00663235,0.0109941,0.0180321
114.314,-0.000346538,0.0108473,0.00157443
114.324,-0.0132142,0.00456541,0.0123507
114.334,-0.00243927,0.000528061,0.0141487
114.344,-0.0177011,0.00232654,-0.00320669
114.354,0.00594259,0.0134025,0.00607323
114.364,-0.00483013,0.0021826,-0.00559596
114.374,-0.00632538,-0.00963584,-0.00140366
114.384,0.010884,0.0262798,-0.026989
114.394,0.00385218,-0.00184902,-0.00319431
114.405,0.00549933,-0.0245909,0.00429003
114.415,0.00235812,-0.00498566,-0.0266822
114.425,0.0117864,0.0185102,0.0120762
114.435,0.00475464,-0.00752375,0.0149218
114.445,-0.00227711,-0.0205393,0.0283917
114.455,0.000716811,0.00370474,-0.00976306
114.465,-0.00107764,-0.00377421,-0.0129028
114.475,0.00281412,-0.00272388,0.0128372
114.485,0.0031146,-0.000476455,-0.0251679
114.495,-0.00376747,0.00745716,-0.0202272
114.505,0.00191995,-0.00121888,-0.00570986
114.515,0.00880446,-0.0196213,0.00282206
114.525,0.00177278,-0.00914386,-0.0181244
114.535,-0.0085509,-0.0284441,0.00626899
114.545,-0.00181601,-0.016171,0.0195893
114.555,-0.00555566,-0.00135412,-0.00943754
114.565,-0.00630258,-0.00344615,0.00657624
114.575,0.00162943,0.0074802,0.002838
114.585,-0.000913116,0.0278337,0.0152605
114.595,0.00612109,0.0043436,-0.00104719
114.605,0.000286548,0.0175145,-0.0178038
114.615,0.00986459,0.0130283,0.00599111
114.625,0.00926734,0.0127319,-0.0213897
114.635,-0.0076403,-0.00237854,-0.0157008
114.645,-0.00674117,0.020818,0.0125832
114.655,-0.0028493,0.00346304,-0.0127027
114.665,0.0085244,-0.00416555,0.014085
114.675,0.00343807,0.00167315,0.00166787
114.685,-0.00269571,-0.0143351,-0.00446453
114.695,-0.00104838,-0.00340875,0.0241188
114.705,0.0112232,-0.0170228,-0.00670366
114.715,-0.0050859,-0.0162718,0.0124525
114.725,0.00120017,-0.00983452,0.00437487
114.735,0.00314678,0.00184001,-0.0138781
114.745,0.0127249,-0.00952951,0.00752265
114.755,0.0127262,-0.00952664,0.00752535
114.765,-0.0110647,0.00529025,-0.0036947
114.775,-0.0101655,-0.0132618,-0.00219564
114.785,0.00435058,-0.00891951,-0.00383895
114.795,-0.00537446,-0.0141539,0.0120252
114.805,-0.00477458,-0.0116072,0.0216046
114.815,-0.00597033,0.00171327,0.00694293
114.825,-0.00552008,0.00530741,-0.0264234
114.835,-0.00342383,0.00770445,-0.0150483
114.845,-0.0103058,0.00665985,-0.0228268
114.855,-0.00207444,0.0189329,0.0111434
114.865,0.00421163,0.00651592,-0.0145915
114.875,0.00136986,0.0198364,-0.0135414
114.885,-0.00207046,0.0137042,0.0168375
114.895,0.00616088,-0.00769101,-0.00455794
114.905,0.00137382,-0.0129254,-0.0011137
114.915,-0.00281469,-0.0154664,-0.00530093
114.925,-0.00251411,-0.0126205,0.0104135
114.935,0.00481938,-0.00663217,-0.00155486
114.945,-0.00864662,0.00354597,0.00353535
114.955,0.00990961,0.0286878,-0.00514103
114.965,0.00392543,0.0090882,-0.00109831
114.975,0.0176933,0.000561752,-0.0048367
114.985,0.00153379,0.0156779,0.00713674
114.995,-0.00355259,-0.0111042,-0.00543025
115.005,-0.000558598,-0.0227731,-0.0170994
115.015,-0.00429826,-0.00496347,0.00759308
115.025,-0.00684085,-0.0217199,0.00654807
115.035,-0.00339797,0.000279459,-0.00108096
115.045,0.00034417,-0.0211158,0.0174764
115.055,0.00139284,0.0249751,-0.0247187
115.065,0.00842697,0.0345547,0.0020686
115.075,-0.00129821,0.0192946,-0.00122105
115.085,-0.00832994,-0.00763721,-0.00540853
115.095,0.00678454,0.00538397,-0.017826
115.105,0.000949881,-0.0083798,-0.000914805
115.115,0.0148672,-0.0122676,-0.0164747
115.125,0.00529166,-0.0133122,0.00357884
115.135,0.00918335,-0.0134591,0.00747163
115.145,0.00140338,0.00928846,0.0200433
115.155,-0.00383278,-0.00432571,-0.0110789
115.165,-0.00383167,0.00944362,0.00224094
115.175,0.000658525,0.0137858,0.00224309
115.185,0.00814145,0.0121426,0.00104813
115.195,-0.00532477,-0.00745708,-0.0127163
115.205,0.000512126,0.0145422,0.00374577
115.215,0.00215919,0.0123004,0.0134742
115.225,-0.000682862,-0.00759856,-0.0245315
115.235,0.00231091,-0.00909223,-0.0058249
115.245,-0.00322462,-0.000859536,0.0133306
115.255,0.00485677,-0.0153716,-0.000583693
115.265,-0.00217515,-0.0225515,-0.00551978
115.275,-0.000528148,-0.0059392,0.0251576
115.285,0.00366266,0.00693218,0.0214186
115.295,0.00111981,0.00439097,-0.00760911
115.305,0.0189275,-0.00473426,-0.000724021
115.315,0.0189285,-0.00473168,-0.000722248
115.325,-0.00665844,-0.0054773,-0.0105965
115.335,-0.00306622,0.00844146,0.0145441
115.345,-0.00336458,-0.011308,0.00541799
115.355,0.00486635,-0.00412298,0.00212763
115.365,-0.0084504,0.0123395,-0.00699859
115.375,-0.0103948,0.000819983,-0.00400427
115.385,-0.00186462,-0.00486376,0.00602293
115.395,-0.00784921,-0.00156934,-0.0102859
115.405,-0.00470597,0.00576525,-0.0210583
115.415,-0.00665039,0.0130998,-0.00160409
115.425,-0.00380645,0.0198358,0.00273678
115.435,-0.00649907,0.0113088,-0.00294804
115.445,-0.00245805,-0.00574744,-0.00100142
115.455,-0.00934051,-0.0171176,0.00752917
115.465,0.00143414,-0.00873568,-0.00818141
115.475,-0.0117331,-0.0111277,-0.00099762
115.485,-0.011433,-0.0103773,0.00813141
115.495,-0.0052971,0.00279285,0.00154855
115.505,-0.00589486,-0.0088767,-0.00757817
115.515,0.00188702,0.00234811,-0.00503327
115.525,0.00203743,-0.0172522,0.0133731
115.535,-0.00215163,0.00250178,0.0040966
115.545,0.0165537,0.0150732,0.00290047
115.555,0.00578062,0.0137284,-0.0141572
115.565,0.00458428,0.00370464,-0.0184958
115.575,-0.0100794,0.0164256,-0.00861891
115.585,-0.00798372,-0.00541954,-0.00442828
115.595,0.00533467,-0.00437033,-0.000686611
115.605,-0.00588735,-0.0120001,0.000810471
115.615,-0.00992681,0.00939964,-0.00337868
115.625,0.00249374,0.0155364,0.000811779
115.635,-0.00573556,0.0131438,-0.0160966
115.645,0.00743317,0.00132403,0.00964148
115.655,-0.00289105,0.0180848,-0.0125042
115.665,-0.00737945,0.0150935,-0.00532121
115.675,0.0111762,0.00372256,-0.00980989
115.685,0.00130086,0.0044721,-0.0145979
115.695,0.00175046,-0.0188699,0.012337
115.705,-0.0061796,-0.0245548,0.0138337
115.715,-0.00632855,-0.0107871,-0.0133999
115.725,-0.00228769,-0.0151254,0.00874652
115.735,-0.00602793,0.0182447,-0.0102572
115.745,0.000407115,0.0219867,-0.00606723
115.755,-4.11287e-05,0.0227359,-0.0141475
115.765,0.00100699,0.0110652,0.0168273
115.775,-0.00647418,0.00148932,-0.00157803
115.785,-0.00363043,-0.0122764,0.00799866
115.795,0.00684479,-0.00509305,0.0020131
115.805,-0.00362913,-0.015118,0.00246187
115.815,0.000262068,0.00717858,0.0124873
115.825,0.00220799,-0.0137699,0.00799802
115.835,0.00220862,-0.0137693,0.00799776
115.845,-0.00587112,0.0266331,0.0157785
115.855,-0.00138139,0.00269169,-0.00741548
115.865,0.0078967,-0.0115234,-0.00846333
115.875,0.00789732,-0.011523,-0.00846377
115.885,-0.0108066,0.0113717,-0.00442406
115.895,-0.00452129,0.00718214,0.0166742
115.905,0.00326042,0.000149424,0.000213599
115.915,-0.00182662,0.0121205,0.00874228
115.925,-0.00122748,0.0043395,0.0139789
115.935,-0.00317217,0.0113725,0.0139782
115.945,0.010595,0.00733227,0.0052986
115.955,-0.000627186,-0.00613509,0.00305328
115.965,0.00640631,0.0157117,-0.00398044
115.975,-0.00152387,-2.63155e-07,-0.0110142
115.985,-0.00466568,-0.00583631,-0.0171502
115.995,0.00984962,0.00882782,0.0123273
116.005,-0.00900405,-0.0134684,-0.000243109
116.015,0.00326668,0.00897678,0.0109786
116.025,-0.00107225,0.00658218,0.00469288
116.035,-0.0134916,-0.00389285,0.00708601
116.045,-0.00152014,0.00912503,-0.0179044
116.055,0.000575271,-0.00583919,0.00917869
116.065,0.00626195,0.000145677,0.0159112
116.075,-0.00361359,0.000294667,0.00109594
116.085,-0.012741,-0.00793604,0.0144124
116.095,0.00491662,0.00867289,-0.0110271
116.105,0.00671271,0.0270774,0.0156069
116.115,0.00805987,0.0155546,-0.0177634
116.125,0.00521719,0.0291707,0.0108158
116.135,-0.00361096,0.00822062,0.00168661
116.145,-0.00076747,-0.02485,-0.00385136
116.155,-0.00660292,-0.0350263,0.0217351
116.165,0.00551802,-0.0453522,0.00317864
116.175,-0.0131862,-0.0160245,0.0142502
116.185,-0.00151421,-0.0191679,-0.0177735
116.195,-0.00301026,-0.0133332,-0.0170269
116.205,0.00207769,-0.0215644,-0.0111927
116.215,-0.0106411,-0.00929539,0.00631323
116.225,-0.00704957,0.0162913,-0.00625788
116.235,-0.0077975,-0.0160315,0.011248
116.245,0.00177948,-0.0112444,0.0110966
116.255,-0.0031583,-0.0339905,-0.0200295
116.265,-0.000763909,-0.0066083,-0.00955663
116.275,0.00267792,-0.0254639,0.00480674
116.285,0.00133136,-0.030104,0.0110897
116.295,0.00148114,-0.00511606,-0.00237935
116.305,0.0106091,-0.0115519,-0.0192901
116.315,-0.00749681,-0.0134986,-0.0086677
116.325,0.00432457,-0.0176899,0.0297871
116.335,0.00971155,-0.0120051,-0.00762391
116.345,0.00297796,0.00684758,0.0163161
116.355,-0.000613296,-0.0272711,0.0118251
116.365,-0.00061329,-0.0272726,0.0118232
116.375,0.00372616,-0.0139565,0.0142155
116.385,0.00372612,-0.013958,0.0142136
116.395,-0.00300759,-0.028624,0.00164219
116.405,-0.00121203,-0.00932243,0.0109177
116.415,-0.00300777,-0.00618164,-0.0401103
116.425,-0.00779627,-0.00767959,-0.0402619
116.435,-0.00106277,0.00743212,-0.00584746
116.445,-0.010939,0.0098247,0.00238058
116.455,-0.00959243,0.00458582,0.00806479
116.465,-0.00794665,0.0102704,0.00357371
116.475,-0.00704907,-0.00903432,-0.0139358
116.485,-0.00570261,-0.00424756,0.00656244
116.495,-0.0112395,-0.00739154,0.0216737
116.505,0.000132618,-0.00634569,0.012095
116.515,-0.00151372,-0.00260638,-0.00137433
116.525,-0.000765899,-0.0115862,-0.0184349
116.535,0.00940901,-0.00260958,0.0138846
116.545,-0.0115405,0.00681593,-0.0108075
116.555,0.0095578,0.0123509,-0.00691896
116.565,0.0155428,0.016988,-0.00512535
116.575,0.00117722,0.0205777,-0.013507
116.585,-0.00765184,0.00546288,-0.00378266
116.595,0.0061142,-0.00261906,0.00833588
116.605,0.00790929,0.00336485,0.00474258
116.615,0.00686127,0.00441077,0.0203028
116.625,0.000575937,0.00111723,0.0180562
116.635,0.00237096,0.0157801,-0.00244602
116.645,0.00670979,-0.00681654,-0.0274373
116.655,-0.00765599,0.00126234,-0.0202568
116.665,-0.0103501,0.0160749,0.000839978
116.675,0.00551065,0.028194,0.00682345
116.685,0.0104479,0.0141267,0.00637255
116.695,-0.0109508,0.0130778,0.0132539
116.705,0.0062566,0.0183136,0.00981024
116.715,-0.00736111,0.000954354,0.00397245
116.725,0.00146664,0.00559169,-0.000368976
116.735,-0.00586638,-0.00443535,0.00456708
116.745,-0.0127505,-0.0114696,0.0144412
116.755,-0.00691553,-0.00383953,0.0117458
116.765,-0.0048215,-0.0128191,0.0274557
116.775,0.00385653,-0.0026451,-0.0231234
116.785,-0.00362621,0.0175545,-0.00277473
116.795,-0.00392641,-0.00010388,6.6475e-05
116.805,0.0113356,0.020844,0.0247546
116.815,0.00669588,0.00587905,-0.00547383
116.825,-0.01186,-0.00564421,0.0135282
116.835,-0.00108719,-0.0183646,-0.0330107
116.845,0.000108905,-0.0373696,0.0103821
116.855,0.00295098,-0.0119326,0.0346214
116.865,0.00818724,-0.00684612,0.00364484
116.875,0.0053431,0.00557256,-0.0147623
116.885,0.00534205,0.00557141,-0.014764
116.895,-0.0147103,0.00661774,0.00782932
116.905,0.00279609,0.00871154,-0.0195559
116.915,0.00279501,0.00871044,-0.0195577
116.925,-0.00109663,-0.00116667,0.0123132
116.935,-0.000798462,0.00167536,0.0148553
116.945,0.00413844,-0.00176734,0.00512726
116.955,0.00219205,0.0136442,-0.00759353
116.965,-0.000352898,0.00975261,0.0147007
116.975,-0.0067884,0.00137195,-0.0144801
116.985,-0.00783699,-0.00311815,-0.00191226
116.995,0.00637735,-0.018831,0.00272487
117.005,0.00458057,0.00525954,0.000478726
117.015,-0.00454841,-0.00416852,-0.0273553
117.025,0.00338118,0.0124402,-0.00431278
117.035,0.00607348,-0.00177622,0.00466388
117.045,-0.00185841,0.0338364,0.0134909
117.055,0.00562226,-0.00671607,-0.0165875
117.065,0.00786566,-0.0170419,0.00630537
117.075,0.00517104,-0.00821422,0.0112419
117.085,-0.00291049,-0.00342673,0.0262041
117.095,-0.00545547,-0.00971234,0.00719885
117.105,0.00217484,0.00390373,-0.00103258
117.115,0.0175863,0.00958908,-0.0176436
117.125,0.0139938,0.0209606,-0.00283099
117.135,0.00830649,0.0139269,-0.0130076
117.145,-0.000672851,0.013926,0.00674306
117.155,-0.000374719,0.00404921,0.0151214
117.165,-0.00262041,-0.00343343,-0.00268667
117.175,0.00486029,0.012128,0.00165151
117.185,-0.00591467,0.0118279,0.00194952
117.195,-0.0111531,0.0043453,-0.00358828
117.205,-0.00202636,-0.0014913,-0.00209314
117.215,-0.00292529,-0.00583154,-0.0142149
117.225,0.00455544,-0.0115185,-0.0128694
117.235,-0.00427422,-0.0160083,0.0077793
117.245,-0.00188112,0.00553857,0.00837669
117.255,0.0163735,0.0169102,0.00553246
117.265,-0.0111608,0.0154131,-0.0251442
117.275,-0.00622381,-0.0073324,-0.00554288
117.285,-0.00787088,0.0101744,0.00792333
117.295,-0.00278428,-0.00838131,0.0179479
117.305,-0.00622697,-0.015415,-0.00375045
117.315,-0.00188854,0.00658091,-0.000609114
117.325,-0.000991749,-0.00928129,0.00313078
117.335,-0.00039422,0.00149184,-0.00854188
117.345,0.000801865,0.0121153,-0.0293424
117.355,0.0160638,0.0029868,-0.0205148
117.365,0.00902989,0.00882193,-0.00555208
117.375,0.00992673,-0.00629206,0.00417336
117.385,0.00947685,0.000740168,0.0219792
117.395,0.000198415,-0.00928617,0.00836133
117.405,-0.00533909,-0.00404958,-0.00076741
117.415,-0.00698604,0.0104645,0.0180859
117.425,-0.00698697,0.0104638,0.018085
117.435,0.0117167,-0.00539835,-0.00825189
117.445,0.00483248,0.00268136,-0.0109462
117.455,0.00483157,0.00268068,-0.0109471
117.465,-0.00339934,-0.00584927,-0.00346607
117.475,-0.014623,-0.0115361,-0.00256908
117.485,-0.00579529,-0.0127339,-0.0164861
117.495,-0.00804071,0.0189884,-0.0164869
117.505,-0.00594666,0.00896209,-0.0173855
117.515,-0.00445115,0.0146476,0.0131395
117.525,-0.00370381,0.0191361,0.0180767
117.535,0.00377718,0.00536884,-0.0082601
117.545,-0.00924203,-0.000467646,0.00700205
117.555,0.00931209,0.000728792,-0.0197837
117.565,0.00811418,-0.00465878,-0.0103573
117.575,3.29981e-05,-0.0149844,-0.0163436
117.585,-0.00505545,-0.0191748,0.00610114
117.595,0.0111045,0.00760947,0.0107391
117.605,-0.017028,0.00775846,-0.0161963
117.615,-0.00206507,0.0073089,0.000861555
117.625,-0.0014673,-0.00391449,0.0176201
117.635,0.0124481,0.0204756,-0.00632254
117.645,0.00631228,0.0168837,0.020312
117.655,-0.00984923,0.0138903,0.0180667
117.665,-0.000123601,-0.0148405,0.00669353
117.675,-0.0056609,0.00775394,-0.0142564
117.685,0.00271801,0.00281529,-0.013509
117.695,-0.00027546,-0.00810883,-0.00767393
117.705,-0.0101522,0.0107447,0.0268913
117.715,0.00181799,0.0218172,-0.000792244
117.725,0.00750346,0.0307948,-0.00647924
117.735,-0.00192437,-0.0019763,-0.00603115
117.745,0.00331219,-0.00242585,0.0107273
117.755,-0.0014769,0.0176248,0.0318253
117.765,-0.00641562,0.0176242,0.0170104
117.775,0.00151441,-0.0115556,0.0207505
117.785,0.00211225,-0.0108081,-0.0280319
117.795,-0.00686666,0.00535202,-0.0108246
117.805,-0.00327608,-0.00377646,0.00653236
117.815,0.0024094,0.0104384,0.0307726
117.825,0.00345616,-0.0109603,-0.00529074
117.835,0.00659782,-0.00722005,0.00458436
117.845,-0.009414,0.00849114,-0.00484369
117.855,0.00150877,-0.00767027,-0.00933374
117.865,-0.000886117,0.00400073,0.0126619
117.875,-0.00133573,-0.00422994,-0.00544513
117.885,0.0140761,-0.00273423,0.0174483
117.895,0.0033016,-0.00587726,-0.00170622
117.905,-0.0134584,-0.0033341,-0.0153242
117.915,0.00120528,-0.00243695,0.00382826
117.925,-0.0113649,-0.0015398,-0.00350499
117.935,0.00928424,0.0114779,-0.0102397
117.945,-0.00882249,0.0117765,-0.00410571
117.955,-0.00223919,-0.00303818,-0.0193698
117.965,-0.0022399,-0.00303886,-0.0193709
117.975,-0.00179171,0.00848248,0.00681437
117.985,0.00120031,0.00683579,0.0189338
117.995,0.00209742,0.00863075,0.0162391
118.005,-0.00194349,0.0137177,-0.0112952
118.015,0.00239525,0.00129717,0.00501396
118.025,0.0137669,0.00309211,-0.00187057
118.035,-0.00284347,0.00129577,-0.00740838
118.045,-0.00853039,0.00473671,-0.000975282
118.055,-0.00209674,-0.0211511,-0.0225243
118.065,-0.00628729,-0.0118744,-0.0365914
118.075,-0.00643766,0.00428567,-0.0136983
118.085,-0.00898222,0.0196975,-0.00157912
118.095,0.00253907,0.0213428,0.0229599
118.105,-0.00299822,0.00847332,0.00664813
118.115,-0.00135295,0.0015893,0.00619782
118.125,-0.00689025,0.0134099,-0.00188398
118.135,0.00268576,0.0126609,0.0157717
118.145,-0.00150481,0.00966745,0.0114308
118.155,0.0127099,0.0137069,0.00424674
118.165,0.00627481,-0.017119,-0.0125141
118.175,0.0112121,-0.0100869,-0.026731
118.185,0.0107624,0.000686202,-0.0110207
118.195,0.0109113,-0.0079935,0.00154721
118.205,-0.0024071,-0.00350518,0.0181553
118.215,0.0110594,-0.00575052,0.00992372
118.225,0.00552215,0.00876344,0.00408631
118.235,0.00821486,0.00981009,-0.0144702
118.245,-0.00106336,0.0129517,0.00602836
118.255,0.00013299,-0.00350919,0.00722382
118.265,-0.00600286,-0.00425819,0.0167989
118.275,-0.00211305,0.0113032,-0.00819205
118.285,0.00910896,0.000678152,-0.0189676
118.295,-0.00420944,-0.0102462,-0.00684868
118.305,0.0192828,-0.0162325,-0.0192702
118.315,0.00252273,0.0124969,0.0012283
118.325,-0.00750366,-0.0100991,0.00930697
118.335,-0.00585839,-0.00576052,0.00795851
118.345,-0.00526057,-0.0148892,-0.0146384
118.355,-0.00511167,-0.0074083,0.000922116
118.365,-0.0116964,-0.00486538,0.00585838
118.375,-0.00256929,0.00590754,-0.00327122
118.385,0.00880238,0.00515843,0.00435849
118.395,-0.00481526,0.0204204,-0.00581857
118.405,-0.00481597,0.00216383,-0.0161453
118.415,0.00655571,-0.0138482,-0.00806667
118.425,0.00790174,0.000815185,-0.013605
118.435,-0.00646407,0.0032084,0.0244009
118.445,0.00101707,-0.0216323,0.000606894
118.455,-0.000629612,-0.0433306,0.00943366
118.465,0.000566804,-0.0214846,-0.00223978
118.475,-0.00586824,-0.0187922,0.0170615
118.485,0.0221131,-0.013107,0.00508883
118.495,0.0221125,-0.0131081,0.00508703
118.505,0.0111884,0.009486,-0.00628714
118.515,0.00565116,0.00334984,0.00493382
118.525,-0.00452476,0.0183124,-0.0125755
118.535,0.0072959,-0.0120649,-0.000456666
118.545,-0.00168292,0.0112773,0.0237827
118.555,-0.00587336,-0.00428603,-0.00509895
118.565,-0.00557469,-0.0270319,0.00208184
118.575,-0.0129075,-0.0104234,0.00567136
118.585,0.0170193,0.0166597,-0.0066006
118.595,-0.00482827,0.00558537,0.00447076
118.605,-0.0112632,0.0186026,-0.0107939
118.615,0.00175461,0.00348806,-0.0179782
118.625,-0.00273504,0.0142607,0.0171847
118.635,0.0090857,-0.00564223,0.00147113
118.645,-0.00333467,-0.0116289,-0.0151402
118.655,0.00713937,-0.0137251,0.0125409
118.665,-0.000791889,-0.0108833,-3.03016e-05
118.675,-0.00543113,-0.00759259,0.00999369
118.685,0.0137219,0.0184429,-0.0299609
118.695,0.00204972,0.0123064,-0.000633807
118.705,-0.00827569,0.00841456,0.0198648
118.715,0.00354514,-0.00625119,-0.00886706
118.725,0.00698632,0.00212709,-0.00976648
118.735,0.00938006,-0.00131594,-0.00438114
118.745,0.000551061,0.0139456,-0.0191967
118.755,-0.00304065,-0.0149357,-0.00947191
118.765,-0.0115704,0.00960329,0.0132713
118.775,0.00713382,-0.00311727,-0.00154422
118.785,0.00294359,-0.001772,0.00488865
118.795,-0.00468826,-0.0026713,-0.0148649
118.805,-0.00394046,-0.000128963,-0.000501224
118.815,-0.0108241,0.00929664,-0.00199904
118.825,-0.00498864,-0.0141978,0.00578063
118.835,-0.00783208,-0.00971026,0.00922085
118.845,-0.00319369,-0.0142009,0.00278508
118.855,-0.00992767,0.0143781,-0.00514704
118.865,-0.00648634,-0.00552511,0.0181949
118.875,-0.00454138,0.000608409,-0.00739429
118.885,-0.00783368,0.00599373,0.00607168
118.895,-0.0118742,-0.0143585,0.0116069
118.905,0.00398703,-0.0095717,-0.00635076
118.915,-0.00184907,-0.00957333,0.000381619
118.925,0.00653032,-0.0047866,0.0321033
118.935,-0.00244814,0.0145149,0.0190837
118.945,-0.0111273,0.00553502,0.0105532
118.955,0.000394475,0.0044859,0.00785856
118.965,-0.00574086,0.0279772,0.0026201
118.975,-0.00469362,-0.0022511,-0.00576071
118.985,0.00233909,0.015554,0.0147384
118.995,0.00233888,0.0155523,0.0147372
119.005,0.00592996,0.0179448,0.0103967
119.015,0.0129627,-0.00076153,0.0157825
119.025,0.0129625,-0.00076324,0.0157814
119.035,-0.0011035,-0.00690006,-0.00471985
119.045,-0.00499422,-0.00914632,6.74859e-05
119.055,-0.00200165,0.00012943,-0.00322554
119.065,0.00757494,0.000875893,0.00290855
119.075,0.00682661,0.00252017,-0.00981155
