time (sec),X vibration (g),Y vibration (g),Z vibration (g)
13.5894,0.000827887,-0.000708863,0.00340458
13.5994,0.000522801,-0.00208213,-0.000898638
13.6094,0.000248234,-0.00017478,-0.00118882
13.6194,0.00127066,0.000145672,-0.000151494
13.6294,0.0006604,-0.00124285,-0.000411157
13.6394,0.000767303,-0.000876613,0.000351513
13.6494,0.000645327,-0.00058667,-4.54773e-05
13.6594,0.000675938,-0.00107492,-0.000305139
13.6694,0.00130164,0.000237365,0.000777965
13.6794,0.00146958,0.000313696,-0.00207567
13.6894,0.00145442,0.00122926,0.0014946
13.6994,0.000294859,0.00231267,0.00173848
13.7094,-0.000315389,0.0018397,0.000914246
13.7194,-0.000162701,0.00145828,0.00111235
13.7294,-0.000589842,0.00130574,-0.0022906
13.7394,-0.000543964,-8.27421e-05,-0.0039388
13.7494,-0.000925327,-0.000220012,0.00105054
13.7594,-0.00162712,-0.00163901,0.00134019
13.7694,-0.00127607,-0.00231033,-0.000430072
13.7794,-0.000940269,-6.72319e-05,-0.00120852
13.7894,-0.000863867,0.00136716,-0.00113248
13.7994,-0.000985828,0.00209965,0.000759338
13.8094,-0.00074158,0.00153515,0.00393289
13.8194,0.00031138,-0.000189003,0.00118607
13.8294,-0.000176786,-0.000555129,-0.000202721
13.8394,6.74647e-05,-0.000905994,-0.000828579
13.8494,0.00096784,-0.000997458,-0.00302608
13.8594,0.00119683,9.70574e-06,-0.00137839
13.8694,6.78062e-05,-0.00148555,0.00104749
13.8794,0.000220508,-0.00230942,0.0016881
13.8894,0.00073942,-0.00124122,-0.00198949
13.8994,0.000174965,0.000452599,-0.0016693
13.9094,0.000220859,0.0002696,2.41681e-05
13.9194,0.000922877,0.00132256,0.0012141
13.9294,-0.000282441,0.00171939,0.0026024
13.9394,0.00119777,0.000956574,0.000694821
13.9494,0.00147255,0.000666775,-0.00176207
13.9594,0.00214405,0.00156716,-0.00153343
13.9694,0.00112184,0.00114004,-0.000343489
13.9794,0.000511613,7.20527e-05,0.000251363
13.9894,-0.00048008,-0.00140791,-0.000328702
13.9994,-0.000983495,-0.00110261,0.001319
14.0094,0.000313616,-0.00104144,-0.00147357
14.0194,0.000252705,0.000591376,-0.00066509
14.0294,-8.28635e-05,-3.40911e-05,0.000463823
14.0394,-0.000281103,0.00103416,0.00298128
14.0494,-0.000479343,0.00278905,0.0017451
14.0594,-0.00108957,0.00262135,-0.000345564
14.0694,-0.00101315,-0.00104058,-0.00193269
14.0794,-0.000402678,-0.00128457,-0.0013836
14.0894,-0.000738245,-0.000689323,0.000325159
14.0994,-0.000936484,-0.00050606,-0.000132818
14.1094,-0.00137886,-0.00122306,-0.00126217
14.1194,-0.000951495,-0.001406,0.00139263
14.1294,-0.00166853,-0.0024892,0.000125945
14.1394,-0.000310383,-0.00103945,-0.00211729
14.1494,0.000269571,0.00114271,0.00194132
14.1594,0.00043754,0.000578314,0.00296345
14.1694,-0.000401565,0.000807372,0.000415047
14.1794,0.000422526,0.000456602,-0.00143145
14.1894,0.00101774,-1.62346e-05,0.00133018
14.1994,0.0018876,9.07617e-05,9.40317e-05
14.2094,0.00136893,0.000380865,-0.00224074
14.2194,0.00110965,-0.00094645,-0.00118807
14.2294,0.00114029,0.00048806,0.000688563
14.2394,0.00214749,0.000717136,-0.000486536
14.2494,0.001522,-0.000411808,0.000581395
14.2594,0.00120169,0.000427621,0.000428634
14.2694,-0.000125702,-0.000182523,-0.000303954
14.2794,-0.000384981,0.000672171,0.0013133
14.2894,-0.00136142,0.00172523,-0.00135714
14.2994,-0.00249045,0.00120665,-0.000243412
14.3094,-0.0028718,0.000398149,0.00126704
14.3194,-0.00119323,-0.000334051,-0.00112873
14.3294,-0.00131518,-0.000455901,-1.49944e-05
14.3394,-0.0018949,-0.000486196,0.000381584
14.3494,-0.00151332,-0.000485972,-9.15785e-05
14.3594,-0.00079605,0.00027719,0.000716992
14.3694,-0.000506024,-0.000760172,0.000854184
14.3794,0.000562194,-0.00146184,-0.000137763
14.3894,0.000821701,-0.00149212,0.00109806
14.3994,0.000547153,-0.00150714,0.00143363
14.4094,0.000943986,-0.000988109,0.000899454
14.4194,0.0020122,-4.18278e-05,-0.000367135
14.4294,0.00196653,0.000111004,-0.000992854
14.4394,0.000776455,0.00102677,0.00150946
14.4494,0.000425608,0.000416674,-0.000535307
14.4594,0.000242606,-0.0006817,-0.00167981
14.4694,0.000334259,-0.0014749,-0.000993266
14.4794,-0.000199695,0.000203814,0.00186002
14.4894,-0.000672616,-0.000253687,-0.00119181
14.4994,-0.000260533,-0.00032972,0.000471303
14.5094,-0.00100811,0.00147107,0.00163088
14.5194,-0.0002756,0.000632107,0.000211749
14.5294,-0.000275506,0.000723928,0.000776248
14.5394,-0.000824725,0.000861526,-0.00125322
14.5494,-0.000244803,0.000419297,-0.000658199
14.5594,-0.000168419,0.00110621,-0.00103973
14.5694,-0.000900747,2.3124e-05,0.00108118
14.5794,-0.000870141,-0.000464874,0.00103535
14.5894,-0.000152895,-8.31253e-05,0.000669096
