time (sec),X vibration (g),Y vibration (g),Z vibration (g)
13.8207,0.000380972,0.00172192,-0.000344939
13.8307,-0.00059548,0.00074533,0.00136462
13.8407,0.000869461,0.000257023,0.00113633
13.8507,0.00256329,-0.000231281,0.00189987
13.8607,0.00259392,-0.00169614,-0.00223463
13.8707,0.00112921,-0.000963742,-0.00250867
13.8807,0.004059,-2.46197e-06,-0.00247753
13.8907,-0.000854171,-0.00119265,0.00234485
13.9007,-0.000106363,-0.000719647,0.00114005
13.9107,0.00233516,0.00123346,0.000423534
13.9207,-0.000106088,0.00098931,0.00014953
13.9307,-0.000823102,0.000989306,-0.00131464
13.9407,0.000397741,-0.00023139,-0.001787
13.9507,0.000870912,0.00172172,0.00114335
13.9607,0.000871068,0.000501033,0.00089989
13.9707,-0.000349467,0.00074518,0.000885321
13.9807,0.000871391,0.00074519,0.000657137
13.9907,0.000139142,0.000989342,0.001375
14.0007,0.000642849,0.000485822,-0.00251526
14.0107,-0.00034879,-0.000963735,0.000170991
14.0207,-0.000119731,0.00051638,0.00308613
14.0307,-0.00181326,0.0014777,-0.000102208
14.0407,-0.0015842,0.00172187,0.00307234
14.0507,-0.000836331,0.00221018,0.000387555
14.0607,-0.000591998,0.000989515,0.000647706
14.0707,-0.00109534,0.000745413,0.00258632
14.0807,-0.00036272,0.000257174,0.0023582
14.0907,-0.000805018,-0.000734598,-0.00299682
14.1007,-0.000835328,-0.00120757,0.000421904
14.1107,-0.00181167,1.31708e-05,0.00161287
14.1207,-0.00228448,-0.00193989,-0.000812471
14.1307,-0.00204012,-0.0016957,-0.000567532
14.1407,-0.000605584,-0.0024128,0.00311062
14.1507,-0.000345962,-0.000719023,0.000914178
14.1607,0.000157802,0.00172243,-0.00129751
14.1707,0.00159235,0.00294319,0.00164824
14.1807,0.000616026,0.00124955,0.00334278
14.1907,-8.56378e-05,-1.59212e-06,-0.00250046
14.2007,0.00261539,-0.00146635,-0.00367453
14.2107,0.000860882,-0.000474457,0.00238401
14.2207,-0.00034431,0.000258043,0.000172357
14.2307,0.000144215,0.00172296,-0.0005592
14.2407,-0.000343813,-0.00291559,0.00118116
14.2507,0.00112127,0.001479,-5.39264e-05
14.2607,0.00016023,0.000258403,-0.00176202
14.2707,-0.000129428,0.000762038,0.00457121
14.2807,-0.00107521,0.00269999,-0.000570076
14.2907,-0.000342529,0.00172354,0.000666771
14.3007,-0.0018071,-0.000229463,0.00162897
14.3107,-0.00205097,0.000991343,0.00187401
14.3207,-0.00276786,0.000487921,-0.00227545
14.3307,0.000162074,-0.00169395,-0.00174048
14.3407,-0.00301146,-0.000473138,-0.00202948
14.3507,-0.00179049,-0.000961292,-0.000548464
14.3607,-0.000828923,0.000259531,0.000429019
14.3707,-0.00056925,0.000747939,-0.000546605
14.3807,0.000148186,-0.00144918,0.0014227
14.3907,0.000880881,0.000259933,0.0011795
14.4007,0.000637022,-0.00218132,0.000463289
14.4107,0.0008967,0.000992634,-0.00174827
14.4207,0.0011106,-0.000212655,0.00313546
14.4307,0.00283512,0.00172535,-2.21299e-05
14.4407,0.00112643,0.0029462,0.000192453
